pickle_path,name,speaker,length,audio_path
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sx410.pickle,sx410.wav,mnjm0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sx410.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_si2210.pickle,si2210.wav,mnjm0,2.01,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/si2210.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sx320.pickle,sx320.wav,mnjm0,3.78,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sx320.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sx230.pickle,sx230.wav,mnjm0,3.33,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sx230.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_si1580.pickle,si1580.wav,mnjm0,2.97,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/si1580.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_si950.pickle,si950.wav,mnjm0,5.43,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/si950.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sa2.pickle,sa2.wav,mnjm0,3.06,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sa1.pickle,sa1.wav,mnjm0,3.66,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sx50.pickle,sx50.wav,mnjm0,3.39,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sx50.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mnjm0_sx140.pickle,sx140.wav,mnjm0,2.88,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mnjm0/sx140.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_si498.pickle,si498.wav,mpab0,4.5,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/si498.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sx318.pickle,sx318.wav,mpab0,3.3,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sx318.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sx408.pickle,sx408.wav,mpab0,3.51,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sx408.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sx228.pickle,sx228.wav,mpab0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sx228.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sx138.pickle,sx138.wav,mpab0,3.72,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sx138.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_si1128.pickle,si1128.wav,mpab0,3.66,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/si1128.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_si1103.pickle,si1103.wav,mpab0,5.79,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/si1103.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sa2.pickle,sa2.wav,mpab0,3.15,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sa1.pickle,sa1.wav,mpab0,4.65,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mpab0_sx48.pickle,sx48.wav,mpab0,3.66,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mpab0/sx48.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sx233.pickle,sx233.wav,mdlf0,2.37,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sx233.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_si953.pickle,si953.wav,mdlf0,4.62,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/si953.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_si1583.pickle,si1583.wav,mdlf0,2.55,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/si1583.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sx143.pickle,sx143.wav,mdlf0,2.88,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sx143.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sa2.pickle,sa2.wav,mdlf0,2.43,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sx53.pickle,sx53.wav,mdlf0,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sx53.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sa1.pickle,sa1.wav,mdlf0,3.72,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_si2213.pickle,si2213.wav,mdlf0,1.95,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/si2213.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sx323.pickle,sx323.wav,mdlf0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sx323.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdlf0_sx413.pickle,sx413.wav,mdlf0,3.12,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdlf0/sx413.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_si857.pickle,si857.wav,mrms1,4.98,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/si857.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_si1487.pickle,si1487.wav,mrms1,2.61,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/si1487.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sa2.pickle,sa2.wav,mrms1,3.63,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sa1.pickle,sa1.wav,mrms1,3.42,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sx137.pickle,sx137.wav,mrms1,3.99,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sx137.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sx227.pickle,sx227.wav,mrms1,2.13,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sx227.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_si2117.pickle,si2117.wav,mrms1,4.35,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/si2117.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sx317.pickle,sx317.wav,mrms1,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sx317.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sx407.pickle,sx407.wav,mrms1,3.42,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sx407.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrms1_sx47.pickle,sx47.wav,mrms1,3.12,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrms1/sx47.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_si1190.pickle,si1190.wav,mtwh0,3.84,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/si1190.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sx380.pickle,sx380.wav,mtwh0,2.04,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sx380.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sx110.pickle,sx110.wav,mtwh0,2.88,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sx110.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sx290.pickle,sx290.wav,mtwh0,3.81,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sx290.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sx20.pickle,sx20.wav,mtwh0,3.03,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sx20.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sa2.pickle,sa2.wav,mtwh0,2.79,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_si1629.pickle,si1629.wav,mtwh0,1.83,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/si1629.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sa1.pickle,sa1.wav,mtwh0,3.03,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_sx200.pickle,sx200.wav,mtwh0,2.7,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/sx200.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mtwh0_si1820.pickle,si1820.wav,mtwh0,3.81,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mtwh0/si1820.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_si1108.pickle,si1108.wav,fsxa0,3.78,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/si1108.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sx388.pickle,sx388.wav,fsxa0,3.87,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sx388.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sx118.pickle,sx118.wav,fsxa0,2.88,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sx118.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sx208.pickle,sx208.wav,fsxa0,3.51,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sx208.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sa2.pickle,sa2.wav,fsxa0,3.09,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_si478.pickle,si478.wav,fsxa0,3.24,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/si478.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sa1.pickle,sa1.wav,fsxa0,3.6,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sx298.pickle,sx298.wav,fsxa0,3.48,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sx298.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_si1846.pickle,si1846.wav,fsxa0,2.31,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/si1846.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fsxa0_sx28.pickle,sx28.wav,fsxa0,3.15,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fsxa0/sx28.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_si1223.pickle,si1223.wav,mrcs0,1.74,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/si1223.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sx233.pickle,sx233.wav,mrcs0,2.4,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sx233.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_si1853.pickle,si1853.wav,mrcs0,4.35,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/si1853.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sx143.pickle,sx143.wav,mrcs0,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sx143.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sa2.pickle,sa2.wav,mrcs0,2.49,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sx53.pickle,sx53.wav,mrcs0,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sx53.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sa1.pickle,sa1.wav,mrcs0,3.06,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sx323.pickle,sx323.wav,mrcs0,2.64,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sx323.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_si593.pickle,si593.wav,mrcs0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/si593.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrcs0_sx413.pickle,sx413.wav,mrcs0,3.15,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrcs0/sx413.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sx318.pickle,sx318.wav,fgwr0,2.4,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sx318.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_si948.pickle,si948.wav,fgwr0,4.17,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/si948.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sx408.pickle,sx408.wav,fgwr0,2.82,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sx408.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sx228.pickle,sx228.wav,fgwr0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sx228.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sx138.pickle,sx138.wav,fgwr0,2.91,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sx138.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_si2208.pickle,si2208.wav,fgwr0,3.24,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/si2208.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_si1578.pickle,si1578.wav,fgwr0,2.79,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/si1578.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sa2.pickle,sa2.wav,fgwr0,2.61,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sa1.pickle,sa1.wav,fgwr0,3.24,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgwr0_sx48.pickle,sx48.wav,fgwr0,2.94,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/fgwr0/sx48.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_si1489.pickle,si1489.wav,mrjm4,1.68,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/si1489.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_si859.pickle,si859.wav,mrjm4,4.32,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/si859.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sx49.pickle,sx49.wav,mrjm4,2.55,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sx49.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sx139.pickle,sx139.wav,mrjm4,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sx139.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sa2.pickle,sa2.wav,mrjm4,2.28,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sx319.pickle,sx319.wav,mrjm4,2.49,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sx319.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sx229.pickle,sx229.wav,mrjm4,1.44,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sx229.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sa1.pickle,sa1.wav,mrjm4,2.97,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_sx409.pickle,sx409.wav,mrjm4,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/sx409.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm4_si2119.pickle,si2119.wav,mrjm4,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mrjm4/si2119.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sx103.pickle,sx103.wav,mkdr0,2.82,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sx103.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sx193.pickle,sx193.wav,mkdr0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sx193.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sx373.pickle,sx373.wav,mkdr0,2.58,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sx373.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_si1903.pickle,si1903.wav,mkdr0,2.61,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/si1903.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sx13.pickle,sx13.wav,mkdr0,2.25,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sx13.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_si1273.pickle,si1273.wav,mkdr0,4.56,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/si1273.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sx283.pickle,sx283.wav,mkdr0,3.18,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sx283.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sa2.pickle,sa2.wav,mkdr0,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_sa1.pickle,sa1.wav,mkdr0,3.27,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mkdr0_si643.pickle,si643.wav,mkdr0,3.12,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mkdr0/si643.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sx109.pickle,sx109.wav,ftlh0,3.3,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sx109.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sx379.pickle,sx379.wav,ftlh0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sx379.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sx289.pickle,sx289.wav,ftlh0,3.03,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sx289.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sx199.pickle,sx199.wav,ftlh0,4.02,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sx199.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_si1390.pickle,si1390.wav,ftlh0,5.07,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/si1390.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_si1639.pickle,si1639.wav,ftlh0,2.01,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/si1639.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sa2.pickle,sa2.wav,ftlh0,3.54,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_si1009.pickle,si1009.wav,ftlh0,2.7,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/si1009.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sa1.pickle,sa1.wav,ftlh0,3.93,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/ftlh0_sx19.pickle,sx19.wav,ftlh0,2.94,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/ftlh0/sx19.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sx216.pickle,sx216.wav,mdvc0,2.43,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sx216.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sx36.pickle,sx36.wav,mdvc0,3.6,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sx36.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sx396.pickle,sx396.wav,mdvc0,3.96,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sx396.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_si2174.pickle,si2174.wav,mdvc0,2.19,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/si2174.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sx306.pickle,sx306.wav,mdvc0,2.58,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sx306.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_si2196.pickle,si2196.wav,mdvc0,4.41,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/si2196.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sa2.pickle,sa2.wav,mdvc0,3.48,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mdvc0_sa1.pickle,sa1.wav,mdvc0,3.54,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr7/mdvc0/sa1.wav
